id_flux,date_reception,type_document,id_adherent,id_contrat,collectivite,statut_flux,statut_ged,date_production,date_depot_ged,mode_envoi,batch_id,duree_traitement_sec
FLX-00117,2024-03-23 09:55:55,RELANCE,ADH-861299,CTR-18345474,SDIS 75,TRAITE,DEPOSE,2024-03-23 10:33:42,2024-03-23 10:36:12,EN_ATTENTE_CHOIX,BATCH-20240221-06,62.0
FLX-00118,2024-03-10 18:36:34,COURRIER_ADHESION,ADH-966572,CTR-65074476,Mairie de Lyon,TRAITE,DEPOSE,2024-03-10 19:07:10,2024-03-10 20:14:36,DEMATERIALISE,BATCH-20240221-06,49.0
FLX-00119,2024-01-15 02:20:26,INDU,ADH-782561,CTR-39254166,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-01-15 03:14:47,2024-01-15 04:34:24,DEMATERIALISE,BATCH-20240221-06,55.0
FLX-00120,2024-01-02 02:05:20,CARTE_ADHERENT,ADH-955010,CTR-66908678,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-01-02 02:05:32,2024-01-02 02:49:58,DEMATERIALISE,BATCH-20240221-06,179.0
FLX-00121,2024-02-23 08:12:28,RELANCE,ADH-149966,CTR-62211063,Mairie de Paris,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240223-07,
FLX-00122,2024-02-15 21:29:18,INDU,ADH-285846,CTR-51587772,Pompiers de Marseille,TRAITE,DEPOSE,2024-02-15 22:01:47,2024-02-15 23:11:58,COURRIER_POSTAL,BATCH-20240223-07,96.0
FLX-00123,2024-02-28 02:36:56,COURRIER_ADHESION,ADH-372530,CTR-74413719,Mairie de Paris,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240223-07,
FLX-00124,2024-02-27 23:33:48,COURRIER_ADHESION,ADH-701516,CTR-37956516,Hôpital Saint-Louis,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-27 23:55:05,,DEMATERIALISE,BATCH-20240227-08,20.0
FLX-00125,2024-03-07 20:06:17,COURRIER_ADHESION,ADH-246297,CTR-50442546,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-03-07 20:09:03,2024-03-07 21:57:37,DEMATERIALISE,BATCH-20240227-08,34.0
FLX-00126,2024-01-07 07:21:21,CARTE_ADHERENT,ADH-509909,CTR-93202403,Mairie de Lyon,TRAITE,DEPOSE,2024-01-07 07:51:27,2024-01-07 09:05:05,DEMATERIALISE,BATCH-20240227-08,73.0
FLX-00127,2024-03-07 13:55:50,RELANCE,ADH-434341,CTR-41938519,Mairie de Paris,TRAITE,DEPOSE,2024-03-07 14:47:05,2024-03-07 16:42:37,DEMATERIALISE,BATCH-20240227-08,133.0
FLX-00128,2024-01-11 13:26:09,INDU,ADH-143021,CTR-85625317,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-01-11 14:00:00,2024-01-11 14:32:46,DEMATERIALISE,BATCH-20240227-08,57.0
FLX-00129,2024-03-15 05:08:12,COURRIER_ADHESION,ADH-481059,CTR-91664940,EHPAD Les Magnolias,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-15 05:57:17,,COURRIER_POSTAL,BATCH-20240227-08,5.0
FLX-00130,2024-03-28 16:43:43,CARTE_ADHERENT,ADH-249333,CTR-72829118,SDIS 75,TRAITE,DEPOSE,2024-03-28 17:00:11,2024-03-28 18:00:22,DEMATERIALISE,BATCH-20240227-08,96.0
FLX-00131,2024-01-11 17:27:35,CARTE_ADHERENT,ADH-520594,CTR-73623196,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-01-11 17:30:28,2024-01-11 18:29:44,DEMATERIALISE,BATCH-20240227-08,34.0
FLX-00132,2024-02-17 00:09:23,COURRIER_ADHESION,ADH-876934,CTR-28561380,Conseil Régional de Bretagne,TRAITE,DEPOSE,2024-02-17 00:41:31,2024-02-17 01:05:17,DEMATERIALISE,BATCH-20240227-08,102.0
FLX-00133,2024-02-26 03:37:56,COURRIER_ADHESION,ADH-186755,CTR-37902316,Conseil Régional de Bretagne,TRAITE,DEPOSE,2024-02-26 04:34:53,2024-02-26 04:38:53,COURRIER_POSTAL,BATCH-20240227-08,343.0
FLX-00134,2024-02-04 16:57:41,COURRIER_ADHESION,ADH-166330,CTR-71268376,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-02-04 17:27:15,2024-02-04 18:34:14,DEMATERIALISE,BATCH-20240227-08,47.0
FLX-00135,2024-03-22 08:51:09,RELEVÉ_PRESTATIONS,ADH-802726,CTR-86127497,Mairie de Lyon,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240227-08,
FLX-00136,2024-03-12 15:02:53,COURRIER_ADHESION,ADH-958754,CTR-55581602,Hôpital Saint-Louis,ERREUR_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240227-08,
FLX-00137,2024-01-15 04:07:12,CARTE_ADHERENT,ADH-988750,CTR-82530486,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-01-15 04:58:22,2024-01-15 05:10:42,DEMATERIALISE,BATCH-20240227-08,130.0
FLX-00138,2024-02-14 01:42:51,APPEL_COTISATION,ADH-669601,CTR-97168152,CCAS de Bordeaux,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-14 02:25:47,,EN_ATTENTE_CHOIX,BATCH-20240227-08,93.0
FLX-00139,2024-01-02 06:14:46,CARTE_ADHERENT,ADH-334729,CTR-80875308,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-01-02 07:12:59,2024-01-02 07:14:21,EN_ATTENTE_CHOIX,BATCH-20240102-09,71.0
FLX-00140,2024-03-26 06:44:48,RELEVÉ_PRESTATIONS,ADH-857071,CTR-43854047,Mairie de Lyon,TRAITE,DEPOSE,2024-03-26 06:52:57,2024-03-26 07:30:37,COURRIER_POSTAL,BATCH-20240102-09,35.0
FLX-00141,2024-03-10 08:20:34,RELEVÉ_PRESTATIONS,ADH-389176,CTR-40457466,Mairie de Toulouse,TRAITE,DEPOSE,2024-03-10 08:38:11,2024-03-10 10:12:48,COURRIER_POSTAL,BATCH-20240102-09,172.0
FLX-00142,2024-02-23 03:41:19,COURRIER_ADHESION,ADH-585179,CTR-71756427,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-02-23 03:55:05,2024-02-23 04:06:36,COURRIER_POSTAL,BATCH-20240102-09,154.0
FLX-00143,2024-02-01 02:14:25,CARTE_ADHERENT,ADH-248430,CTR-67396585,Mairie de Paris,TRAITE,DEPOSE,2024-02-01 03:03:25,2024-02-01 04:18:56,DEMATERIALISE,BATCH-20240102-09,106.0
FLX-00144,2024-03-13 11:17:48,COURRIER_ADHESION,ADH-948142,CTR-88590809,Mairie de Lyon,ERREUR_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240102-09,
FLX-00145,2024-03-22 01:00:59,COURRIER_ADHESION,ADH-457470,CTR-52289808,Mairie de Toulouse,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240102-09,
FLX-00146,2024-01-05 20:50:49,COURRIER_ADHESION,ADH-448301,CTR-10332744,SDIS 75,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240102-09,
FLX-00147,2024-02-06 12:41:22,APPEL_COTISATION,ADH-542037,CTR-37112924,Conseil Régional de Bretagne,ERREUR_FORMAT,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240102-09,
FLX-00148,2024-01-01 09:20:30,CARTE_ADHERENT,ADH-128365,CTR-10642624,Mairie de Toulouse,ERREUR_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240102-09,
FLX-00149,2024-02-09 11:47:55,COURRIER_ADHESION,ADH-375333,CTR-30431953,EHPAD Les Magnolias,RECU,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240102-09,
FLX-00150,2024-02-17 16:18:07,COURRIER_ADHESION,ADH-569965,CTR-31976756,SDIS 75,ERREUR_FORMAT,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240102-09,
FLX-00151,2024-03-09 01:02:17,RELEVÉ_PRESTATIONS,ADH-631536,CTR-80397267,Pompiers de Marseille,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-09 01:18:45,,COURRIER_POSTAL,BATCH-20240102-09,164.0
FLX-00152,2024-01-13 19:23:24,COURRIER_ADHESION,ADH-104369,CTR-25010232,CCAS de Bordeaux,TRAITE,DEPOSE,2024-01-13 20:14:15,2024-01-13 21:54:39,COURRIER_POSTAL,BATCH-20240102-09,177.0
FLX-00153,2024-02-15 18:54:43,COURRIER_ADHESION,ADH-556979,CTR-19527912,Mairie de Paris,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-15 19:19:35,,DEMATERIALISE,BATCH-20240102-09,170.0
FLX-00154,2024-03-15 03:36:47,CARTE_ADHERENT,ADH-915037,CTR-82118497,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-03-15 04:07:51,2024-03-15 04:24:54,COURRIER_POSTAL,BATCH-20240102-09,13.0
FLX-00155,2024-01-04 21:28:26,RELEVÉ_PRESTATIONS,ADH-936048,CTR-21159922,Conseil Régional de Bretagne,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-04 22:23:19,,DEMATERIALISE,BATCH-20240102-09,461.0
FLX-00156,2024-01-09 13:22:07,COURRIER_ADHESION,ADH-547695,CTR-12323426,Mairie de Toulouse,TRAITE,DEPOSE,2024-01-09 14:17:30,2024-01-09 15:14:38,DEMATERIALISE,BATCH-20240102-09,121.0
FLX-00157,2024-01-31 21:34:01,APPEL_COTISATION,ADH-465863,CTR-87214178,Pompiers de Marseille,TRAITE,DEPOSE,2024-01-31 22:32:02,2024-01-31 23:46:11,DEMATERIALISE,BATCH-20240102-09,116.0
FLX-00158,2024-01-21 09:21:09,RELANCE,ADH-271955,CTR-83473833,Conseil Régional de Bretagne,RECU,NON_APPLICABLE,,,EN_ATTENTE_CHOIX,BATCH-20240102-09,
FLX-00159,2024-02-09 06:25:44,COURRIER_ADHESION,ADH-657343,CTR-12003509,EHPAD Les Magnolias,ERREUR_FORMAT,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240102-09,
FLX-00160,2024-01-01 10:33:28,APPEL_COTISATION,ADH-824091,CTR-50336671,Mairie de Toulouse,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240102-09,
FLX-00161,2024-01-31 02:35:57,CARTE_ADHERENT,ADH-478824,CTR-74415781,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-01-31 03:13:07,2024-01-31 03:51:25,DEMATERIALISE,BATCH-20240131-10,346.0
FLX-00162,2024-02-23 10:20:09,APPEL_COTISATION,ADH-369594,CTR-58435653,Mairie de Lyon,ERREUR_FORMAT,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240131-10,
FLX-00163,2024-02-06 05:53:31,APPEL_COTISATION,ADH-233997,CTR-90629617,Conseil Régional de Bretagne,TRAITE,DEPOSE,2024-02-06 05:57:44,2024-02-06 06:40:16,COURRIER_POSTAL,BATCH-20240131-10,125.0
FLX-00164,2024-02-08 18:23:43,CARTE_ADHERENT,ADH-573267,CTR-73498444,Mairie de Lyon,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240131-10,
FLX-00165,2024-02-09 01:49:59,COURRIER_ADHESION,ADH-150272,CTR-92321652,Mairie de Toulouse,TRAITE,DEPOSE,2024-02-09 02:23:17,2024-02-09 02:46:24,EN_ATTENTE_CHOIX,BATCH-20240131-10,52.0
FLX-00166,2024-02-28 04:34:24,RELANCE,ADH-105310,CTR-56147430,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-02-28 04:37:50,2024-02-28 05:57:56,DEMATERIALISE,BATCH-20240131-10,2.0
FLX-00167,2024-03-07 11:06:22,COURRIER_ADHESION,ADH-131817,CTR-82303948,EHPAD Les Magnolias,ERREUR_FORMAT,NON_APPLICABLE,,,EN_ATTENTE_CHOIX,BATCH-20240131-10,
FLX-00168,2024-03-16 06:24:17,COURRIER_ADHESION,ADH-608350,CTR-72279051,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-03-16 07:12:09,2024-03-16 07:14:46,DEMATERIALISE,BATCH-20240131-10,28.0
FLX-00169,2024-02-04 15:30:28,COURRIER_ADHESION,ADH-586160,CTR-40275488,CCAS de Bordeaux,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-04 16:27:25,,DEMATERIALISE,BATCH-20240204-11,63.0
FLX-00170,2024-03-17 12:07:12,APPEL_COTISATION,ADH-537744,CTR-81162779,Hôpital Saint-Louis,TRAITE,DEPOSE,2024-03-17 12:32:46,2024-03-17 12:59:31,DEMATERIALISE,BATCH-20240204-11,178.0
FLX-00171,2024-03-05 18:36:38,APPEL_COTISATION,ADH-840176,CTR-45878146,CCAS de Bordeaux,TRAITE,DEPOSE,2024-03-05 18:57:34,2024-03-05 20:53:15,DEMATERIALISE,BATCH-20240204-11,66.0
FLX-00172,2024-01-26 18:38:10,COURRIER_ADHESION,ADH-182641,CTR-52428725,Mairie de Toulouse,TRAITE,DEPOSE,2024-01-26 19:30:07,2024-01-26 20:06:41,DEMATERIALISE,BATCH-20240204-11,113.0
FLX-00173,2024-02-23 05:33:50,CARTE_ADHERENT,ADH-839443,CTR-77325633,Mairie de Toulouse,TRAITE,DEPOSE,2024-02-23 06:29:55,2024-02-23 06:43:52,DEMATERIALISE,BATCH-20240204-11,68.0
FLX-00174,2024-02-05 12:03:38,COURRIER_ADHESION,ADH-831670,CTR-88268483,Conseil Départemental du Nord,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240204-11,
FLX-00175,2024-03-11 13:22:15,APPEL_COTISATION,ADH-639745,CTR-38006513,Mairie de Toulouse,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,EN_ATTENTE_CHOIX,BATCH-20240204-11,
FLX-00176,2024-02-24 10:42:37,COURRIER_ADHESION,ADH-142311,CTR-59973467,Hôpital Saint-Louis,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-24 10:46:01,,COURRIER_POSTAL,BATCH-20240204-11,43.0
FLX-00177,2024-02-26 19:24:33,APPEL_COTISATION,ADH-251958,CTR-62241880,Pompiers de Marseille,TRAITE,DEPOSE,2024-02-26 20:23:10,2024-02-26 21:38:34,COURRIER_POSTAL,BATCH-20240204-11,174.0
FLX-00178,2024-03-13 00:19:59,CARTE_ADHERENT,ADH-570328,CTR-53342766,Mairie de Lyon,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-13 00:32:27,,COURRIER_POSTAL,BATCH-20240204-11,150.0
FLX-00179,2024-03-15 04:25:19,RELEVÉ_PRESTATIONS,ADH-544093,CTR-94709761,SDIS 75,TRAITE,DEPOSE,2024-03-15 05:03:25,2024-03-15 06:58:57,DEMATERIALISE,BATCH-20240204-11,90.0
FLX-00180,2024-02-11 05:59:31,COURRIER_ADHESION,ADH-747861,CTR-58651561,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-02-11 06:38:18,2024-02-11 07:28:07,DEMATERIALISE,BATCH-20240204-11,160.0
FLX-00181,2024-01-23 07:17:43,COURRIER_ADHESION,ADH-459571,CTR-21502497,Mairie de Paris,TRAITE,DEPOSE,2024-01-23 07:19:19,2024-01-23 08:57:40,DEMATERIALISE,BATCH-20240204-11,72.0
FLX-00182,2024-02-06 21:32:03,COURRIER_ADHESION,ADH-922613,CTR-75740381,Mairie de Toulouse,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-06 21:40:25,,COURRIER_POSTAL,BATCH-20240204-11,167.0
FLX-00183,2024-02-14 00:57:13,RELEVÉ_PRESTATIONS,ADH-264334,CTR-21767036,CCAS de Bordeaux,TRAITE,DEPOSE,2024-02-14 01:17:40,2024-02-14 02:11:59,COURRIER_POSTAL,BATCH-20240204-11,38.0
FLX-00184,2024-02-21 21:50:19,INDU,ADH-493238,CTR-58525716,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-02-21 22:38:25,2024-02-21 23:32:29,DEMATERIALISE,BATCH-20240204-11,21.0
FLX-00185,2024-03-03 10:33:24,COURRIER_ADHESION,ADH-887560,CTR-33794155,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-03-03 10:41:40,2024-03-03 11:20:08,DEMATERIALISE,BATCH-20240303-12,110.0
FLX-00186,2024-02-09 05:08:14,APPEL_COTISATION,ADH-703810,CTR-86185956,CCAS de Bordeaux,TRAITE,DEPOSE,2024-02-09 05:43:24,2024-02-09 07:35:13,DEMATERIALISE,BATCH-20240303-12,56.0
FLX-00187,2024-03-26 02:02:33,RELANCE,ADH-263394,CTR-88265771,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-03-26 02:51:39,2024-03-26 03:10:30,DEMATERIALISE,BATCH-20240303-12,157.0
FLX-00188,2024-03-07 04:27:01,APPEL_COTISATION,ADH-148929,CTR-68511574,Mairie de Toulouse,TRAITE,DEPOSE,2024-03-07 05:12:27,2024-03-07 06:49:18,DEMATERIALISE,BATCH-20240303-12,156.0
FLX-00189,2024-01-16 08:37:08,CARTE_ADHERENT,ADH-705984,CTR-73262688,Mairie de Lyon,TRAITE,DEPOSE,2024-01-16 09:06:03,2024-01-16 10:50:40,DEMATERIALISE,BATCH-20240116-13,568.0
FLX-00190,2024-03-06 19:09:35,COURRIER_ADHESION,ADH-477389,CTR-90811387,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-03-06 19:23:17,2024-03-06 20:39:22,COURRIER_POSTAL,BATCH-20240116-13,61.0
FLX-00191,2024-02-05 14:15:29,COURRIER_ADHESION,ADH-896240,CTR-36521434,Pompiers de Marseille,TRAITE,DEPOSE,2024-02-05 14:43:14,2024-02-05 15:54:00,COURRIER_POSTAL,BATCH-20240116-13,2.0
FLX-00192,2024-02-27 07:49:02,INDU,ADH-719436,CTR-36604271,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-02-27 08:28:55,2024-02-27 09:08:42,DEMATERIALISE,BATCH-20240116-13,51.0
FLX-00193,2024-02-26 22:56:12,RELEVÉ_PRESTATIONS,ADH-546098,CTR-10549690,EHPAD Les Magnolias,ERREUR_FORMAT,NON_APPLICABLE,,,EN_ATTENTE_CHOIX,BATCH-20240116-13,
FLX-00194,2024-02-19 13:44:55,APPEL_COTISATION,ADH-908157,CTR-91515733,Mairie de Lyon,TRAITE,DEPOSE,2024-02-19 14:18:08,2024-02-19 16:06:32,COURRIER_POSTAL,BATCH-20240116-13,153.0
FLX-00195,2024-03-03 13:55:31,COURRIER_ADHESION,ADH-434678,CTR-48122593,Pompiers de Marseille,RECU,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240116-13,
FLX-00196,2024-01-01 11:03:53,COURRIER_ADHESION,ADH-402094,CTR-32387603,SDIS 75,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-01 11:16:42,,DEMATERIALISE,BATCH-20240116-13,97.0
FLX-00197,2024-03-06 22:20:37,APPEL_COTISATION,ADH-844314,CTR-62101785,SDIS 75,TRAITE,DEPOSE,2024-03-06 22:33:27,2024-03-07 00:23:50,DEMATERIALISE,BATCH-20240116-13,144.0
FLX-00198,2024-03-02 05:28:53,INDU,ADH-183576,CTR-23392581,Conseil Départemental du Nord,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-02 05:31:48,,DEMATERIALISE,BATCH-20240116-13,121.0
FLX-00199,2024-02-08 02:45:11,INDU,ADH-120557,CTR-59457132,Mairie de Toulouse,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-08 02:51:00,,DEMATERIALISE,BATCH-20240116-13,72.0
FLX-00200,2024-01-19 06:11:04,RELANCE,ADH-646113,CTR-66830486,Mairie de Paris,TRAITE,DEPOSE,2024-01-19 06:33:22,2024-01-19 07:21:25,DEMATERIALISE,BATCH-20240116-13,107.0
FLX-00201,2024-01-10 03:30:31,APPEL_COTISATION,ADH-371142,CTR-67016873,Mairie de Lyon,TRAITE,DEPOSE,2024-01-10 04:01:28,2024-01-10 04:30:20,DEMATERIALISE,BATCH-20240116-13,69.0
FLX-00202,2024-02-28 18:17:39,COURRIER_ADHESION,ADH-136080,CTR-61000868,CCAS de Bordeaux,TRAITE,DEPOSE,2024-02-28 19:10:32,2024-02-28 20:22:16,EN_ATTENTE_CHOIX,BATCH-20240116-13,106.0
FLX-00203,2024-02-02 02:40:19,COURRIER_ADHESION,ADH-883103,CTR-60946375,Mairie de Toulouse,TRAITE,DEPOSE,2024-02-02 02:53:03,2024-02-02 03:21:31,DEMATERIALISE,BATCH-20240116-13,572.0
FLX-00204,2024-02-23 16:58:08,INDU,ADH-288869,CTR-54377252,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-02-23 17:24:17,2024-02-23 18:48:42,DEMATERIALISE,BATCH-20240116-13,163.0
FLX-00205,2024-01-08 14:22:23,APPEL_COTISATION,ADH-771162,CTR-24778517,SDIS 75,TRAITE,DEPOSE,2024-01-08 15:19:56,2024-01-08 16:16:15,DEMATERIALISE,BATCH-20240116-13,7.0
FLX-00206,2024-01-03 08:08:41,COURRIER_ADHESION,ADH-593844,CTR-22530719,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-01-03 09:05:25,2024-01-03 10:05:55,COURRIER_POSTAL,BATCH-20240116-13,420.0
FLX-00207,2024-01-31 04:58:36,COURRIER_ADHESION,ADH-666695,CTR-33589520,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-01-31 05:50:24,2024-01-31 06:28:33,DEMATERIALISE,BATCH-20240116-13,87.0
FLX-00208,2024-03-20 22:08:52,APPEL_COTISATION,ADH-220283,CTR-15245733,Pompiers de Marseille,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240116-13,
FLX-00209,2024-01-07 17:37:21,COURRIER_ADHESION,ADH-113338,CTR-49397264,Hôpital Saint-Louis,ERREUR_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240116-13,
FLX-00210,2024-02-20 22:54:28,COURRIER_ADHESION,ADH-700577,CTR-84844848,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-02-20 23:19:09,2024-02-21 00:43:03,DEMATERIALISE,BATCH-20240116-13,24.0
FLX-00211,2024-01-07 14:58:23,CARTE_ADHERENT,ADH-564736,CTR-92084796,EHPAD Les Magnolias,TRAITE,ECHEC_DEPOT,2024-01-07 15:26:55,,DEMATERIALISE,BATCH-20240107-14,7.0
FLX-00212,2024-02-09 00:19:52,APPEL_COTISATION,ADH-774255,CTR-90489648,Mairie de Lyon,TRAITE,DEPOSE,2024-02-09 00:42:31,2024-02-09 01:15:46,DEMATERIALISE,BATCH-20240107-14,159.0
FLX-00213,2024-02-08 12:39:34,APPEL_COTISATION,ADH-278982,CTR-30029855,SDIS 75,TRAITE,DEPOSE,2024-02-08 13:05:46,2024-02-08 14:11:04,DEMATERIALISE,BATCH-20240107-14,14.0
FLX-00214,2024-01-10 08:22:30,COURRIER_ADHESION,ADH-209367,CTR-91145214,Mairie de Toulouse,TRAITE,DEPOSE,2024-01-10 09:03:12,2024-01-10 09:39:47,DEMATERIALISE,BATCH-20240107-14,85.0
FLX-00215,2024-03-22 13:24:57,APPEL_COTISATION,ADH-428042,CTR-58320190,Mairie de Lyon,TRAITE,DEPOSE,2024-03-22 14:12:32,2024-03-22 16:03:04,COURRIER_POSTAL,BATCH-20240107-14,115.0
FLX-00216,2024-03-01 05:46:09,COURRIER_ADHESION,ADH-741774,CTR-18796166,Conseil Départemental de la Gironde,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240107-14,
FLX-00217,2024-02-13 07:03:02,COURRIER_ADHESION,ADH-448684,CTR-40905237,SDIS 75,TRAITE,DEPOSE,2024-02-13 08:01:23,2024-02-13 09:06:51,DEMATERIALISE,BATCH-20240107-14,131.0
FLX-00218,2024-02-21 04:43:06,APPEL_COTISATION,ADH-594775,CTR-13143053,Conseil Régional de Bretagne,RECU,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240107-14,
FLX-00219,2024-02-20 18:00:30,APPEL_COTISATION,ADH-838497,CTR-98475535,Mairie de Paris,TRAITE,DEPOSE,2024-02-20 18:45:41,2024-02-20 20:03:50,DEMATERIALISE,BATCH-20240107-14,116.0
FLX-00220,2024-03-28 20:33:10,RELANCE,ADH-543853,CTR-73403778,Mairie de Toulouse,TRAITE,DEPOSE,2024-03-28 21:13:47,2024-03-28 23:08:00,COURRIER_POSTAL,BATCH-20240107-14,49.0
FLX-00221,2024-01-02 20:31:44,APPEL_COTISATION,ADH-880343,CTR-58145800,Hôpital Saint-Louis,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-02 20:45:31,,DEMATERIALISE,BATCH-20240102-15,89.0
FLX-00222,2024-03-18 23:37:14,APPEL_COTISATION,ADH-760709,CTR-89373358,Hôpital Saint-Louis,TRAITE,DEPOSE,2024-03-18 23:46:31,2024-03-19 00:22:32,EN_ATTENTE_CHOIX,BATCH-20240102-15,115.0
FLX-00223,2024-03-09 03:20:17,COURRIER_ADHESION,ADH-926395,CTR-62374868,EHPAD Les Magnolias,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-09 04:00:33,,DEMATERIALISE,BATCH-20240102-15,28.0
FLX-00224,2024-03-08 22:29:15,CARTE_ADHERENT,ADH-500966,CTR-53997789,Hôpital Saint-Louis,TRAITE,DEPOSE,2024-03-08 23:26:14,2024-03-09 00:09:23,DEMATERIALISE,BATCH-20240102-15,85.0
FLX-00225,2024-02-13 05:31:42,COURRIER_ADHESION,ADH-457073,CTR-49437789,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-02-13 05:49:02,2024-02-13 06:58:13,COURRIER_POSTAL,BATCH-20240102-15,2.0
FLX-00226,2024-02-09 04:35:24,COURRIER_ADHESION,ADH-777823,CTR-49940091,CCAS de Bordeaux,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-09 05:05:44,,EN_ATTENTE_CHOIX,BATCH-20240102-15,122.0
FLX-00227,2024-03-13 20:01:25,RELEVÉ_PRESTATIONS,ADH-699223,CTR-11235369,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-03-13 20:15:19,2024-03-13 20:17:50,DEMATERIALISE,BATCH-20240102-15,160.0
FLX-00228,2024-03-13 00:18:06,CARTE_ADHERENT,ADH-814152,CTR-65544233,Mairie de Toulouse,TRAITE,DEPOSE,2024-03-13 00:38:14,2024-03-13 02:29:17,DEMATERIALISE,BATCH-20240102-15,157.0
FLX-00229,2024-02-08 11:31:44,INDU,ADH-900118,CTR-42604895,Mairie de Paris,TRAITE,DEPOSE,2024-02-08 12:03:11,2024-02-08 13:55:10,DEMATERIALISE,BATCH-20240102-15,108.0
FLX-00230,2024-03-18 05:23:09,APPEL_COTISATION,ADH-599555,CTR-36479382,CCAS de Bordeaux,TRAITE,DEPOSE,2024-03-18 05:44:48,2024-03-18 06:16:19,DEMATERIALISE,BATCH-20240102-15,151.0
FLX-00231,2024-03-20 03:59:09,RELANCE,ADH-163528,CTR-53682306,Conseil Départemental du Nord,ERREUR_FORMAT,NON_APPLICABLE,,,EN_ATTENTE_CHOIX,BATCH-20240320-16,
FLX-00232,2024-02-19 22:02:33,CARTE_ADHERENT,ADH-724099,CTR-35113728,Hôpital Saint-Louis,RECU,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240320-16,
